CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,3/12/2008,00:00,,,52.880,0.000,52.880,"1,182.320","1,182.320","1,129.440",52.880,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,2/10/2006,00:00,,,58.760,0.000,58.760,"1,182.320","1,182.320","1,123.560",58.760,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,5/1/2007,00:00,,,60.610,0.000,60.610,"1,182.320","1,182.320","1,121.710",60.610,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,10/7/2005,00:00,,,55.270,0.000,55.270,"1,182.320","1,182.320","1,127.050",55.270,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,9/2/2005,00:00,,,53.480,0.000,53.480,"1,182.320","1,182.320","1,128.840",53.480,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,8/2/2005,00:00,,,52.510,0.000,52.510,"1,182.320","1,182.320","1,129.810",52.510,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,7/11/2005,00:00,,,51.960,0.000,51.960,"1,182.320","1,182.320","1,130.360",51.960,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,6/9/2005,00:00,,,51.590,0.000,51.590,"1,182.320","1,182.320","1,130.730",51.590,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,5/9/2005,00:00,,,51.650,0.000,51.650,"1,182.320","1,182.320","1,130.670",51.650,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,11/4/2005,00:00,,,56.060,0.000,56.060,"1,182.320","1,182.320","1,126.260",56.060,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,7/30/2008,00:00,,,53.930,0.000,53.930,"1,182.320","1,182.320","1,128.390",53.930,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,1/11/2006,00:00,,,57.580,0.000,57.580,"1,182.320","1,182.320","1,124.740",57.580,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,3/7/2006,00:00,,,63.000,0.000,63.000,"1,182.320","1,182.320","1,119.320",63.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,4/7/2006,00:00,,,58.770,0.000,58.770,"1,182.320","1,182.320","1,123.550",58.770,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,12/7/2006,00:00,,,59.800,0.000,59.800,"1,182.320","1,182.320","1,122.520",59.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,4/5/2007,00:00,,,60.400,0.000,60.400,"1,182.320","1,182.320","1,121.920",60.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,3/7/2007,00:00,,,60.300,0.000,60.300,"1,182.320","1,182.320","1,122.020",60.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,12/9/2005,00:00,,,56.860,0.000,56.860,"1,182.320","1,182.320","1,125.460",56.860,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,1/3/2007,00:00,,,60.340,0.000,60.340,"1,182.320","1,182.320","1,121.980",60.340,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,5/5/2006,00:00,,,58.620,0.000,58.620,"1,182.320","1,182.320","1,123.700",58.620,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,11/7/2006,00:00,,,58.390,0.000,58.390,"1,182.320","1,182.320","1,123.930",58.390,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,10/13/2006,00:00,,,59.160,0.000,59.160,"1,182.320","1,182.320","1,123.160",59.160,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,9/7/2006,00:00,0 - Measurement Discontinued,,,,,"1,182.320","1,182.320",,,,,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,8/3/2006,00:00,,,58.170,0.000,58.170,"1,182.320","1,182.320","1,124.150",58.170,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,7/6/2006,00:00,,,57.980,0.000,57.980,"1,182.320","1,182.320","1,124.340",57.980,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,6/1/2006,00:00,,,58.020,0.000,58.020,"1,182.320","1,182.320","1,124.300",58.020,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,2/2/2007,00:00,,,60.250,0.000,60.250,"1,182.320","1,182.320","1,122.070",60.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,12/1/2010,00:00,,,57.840,0.000,57.840,"1,182.320","1,182.320","1,124.480",57.840,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,11/1/2010,00:00,,,57.290,0.000,57.290,"1,182.320","1,182.320","1,125.030",57.290,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,10/1/2008,00:00,,,55.580,0.000,55.580,"1,182.320","1,182.320","1,126.740",55.580,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,10/1/2009,00:00,,,57.690,0.000,57.690,"1,182.320","1,182.320","1,124.630",57.690,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,4/2/2009,00:00,,,55.010,0.000,55.010,"1,182.320","1,182.320","1,127.310",55.010,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,6/2/2008,00:00,,,55.650,0.000,55.650,"1,182.320","1,182.320","1,126.670",55.650,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,6/2/2009,00:00,,,55.650,0.000,55.650,"1,182.320","1,182.320","1,126.670",55.650,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,6/2/2010,00:00,,,54.100,0.000,54.100,"1,182.320","1,182.320","1,128.220",54.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,12/3/2008,00:00,,,57.030,0.000,57.030,"1,182.320","1,182.320","1,125.290",57.030,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,3/3/2009,00:00,,,55.580,0.000,55.580,"1,182.320","1,182.320","1,126.740",55.580,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,3/3/2010,00:00,,,56.810,0.000,56.810,"1,182.320","1,182.320","1,125.510",56.810,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,11/3/2009,00:00,,,58.260,0.000,58.260,"1,182.320","1,182.320","1,124.060",58.260,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,8/4/2009,00:00,,,56.730,0.000,56.730,"1,182.320","1,182.320","1,125.590",56.730,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,2/4/2010,00:00,,,59.160,0.000,59.160,"1,182.320","1,182.320","1,123.160",59.160,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,11/4/2008,00:00,,,56.400,0.000,56.400,"1,182.320","1,182.320","1,125.920",56.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,9/4/2008,00:00,,,54.870,0.000,54.870,"1,182.320","1,182.320","1,127.450",54.870,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,5/5/2010,00:00,,,53.900,0.000,53.900,"1,182.320","1,182.320","1,128.420",53.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,1/6/2009,00:00,,,57.180,0.000,57.180,"1,182.320","1,182.320","1,125.140",57.180,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,1/6/2010,00:00,,,59.350,0.000,59.350,"1,182.320","1,182.320","1,122.970",59.350,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,5/6/2008,00:00,,,55.210,0.000,55.210,"1,182.320","1,182.320","1,127.110",55.210,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,5/6/2009,00:00,,,55.210,0.000,55.210,"1,182.320","1,182.320","1,127.110",55.210,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,10/6/2010,00:00,,,56.950,0.000,56.950,"1,182.320","1,182.320","1,125.370",56.950,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,8/23/2010,00:00,,,55.760,0.000,55.760,"1,182.320","1,182.320","1,126.560",55.760,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,6/24/2009,00:00,,,56.220,0.000,56.220,"1,182.320","1,182.320","1,126.100",56.220,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,8/25/2009,00:00,,,56.850,0.000,56.850,"1,182.320","1,182.320","1,125.470",56.850,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,1/27/2009,00:00,,,56.730,0.000,56.730,"1,182.320","1,182.320","1,125.590",56.730,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,7/28/2010,00:00,,,55.330,0.000,55.330,"1,182.320","1,182.320","1,126.990",55.330,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,6/30/2010,00:00,,,54.550,0.000,54.550,"1,182.320","1,182.320","1,127.770",54.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,11/30/2009,00:00,,,58.720,0.000,58.720,"1,182.320","1,182.320","1,123.600",58.720,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334475N1170882W001,,3/31/2010,00:00,,,54.590,0.000,54.590,"1,182.320","1,182.320","1,127.730",54.590,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,6/27/1983,00:00,,1 - Pumping,101.930,0.000,101.930,"1,192.320","1,192.320","1,090.390",101.930,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,10/3/1983,00:00,,4 - Pumped recently,96.610,0.000,96.610,"1,192.320","1,192.320","1,095.710",96.610,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,12/7/1983,00:00,,,65.320,0.000,65.320,"1,192.320","1,192.320","1,127.000",65.320,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,3/14/1984,00:00,,1 - Pumping,100.550,0.000,100.550,"1,192.320","1,192.320","1,091.770",100.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,6/26/1984,00:00,,1 - Pumping,123.600,0.000,123.600,"1,192.320","1,192.320","1,068.720",123.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,10/1/1984,00:00,,1 - Pumping,117.700,0.000,117.700,"1,192.320","1,192.320","1,074.620",117.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,12/3/1984,00:00,,1 - Pumping,108.610,0.000,108.610,"1,192.320","1,192.320","1,083.710",108.610,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,3/14/1985,00:00,,1 - Pumping,132.120,0.000,132.120,"1,192.320","1,192.320","1,060.200",132.120,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,6/4/1985,00:00,,1 - Pumping,116.750,0.000,116.750,"1,192.320","1,192.320","1,075.570",116.750,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,9/13/1985,00:00,,,75.450,0.000,75.450,"1,192.320","1,192.320","1,116.870",75.450,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,12/5/1985,00:00,,,73.710,0.000,73.710,"1,192.320","1,192.320","1,118.610",73.710,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,12/9/1986,00:00,,4 - Pumped recently,132.090,0.000,132.090,"1,192.320","1,192.320","1,060.230",132.090,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,3/18/1987,00:00,,4 - Pumped recently,143.620,0.000,143.620,"1,192.320","1,192.320","1,048.700",143.620,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,6/25/1987,00:00,,1 - Pumping,139.650,0.000,139.650,"1,192.320","1,192.320","1,052.670",139.650,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,9/21/1987,00:00,,4 - Pumped recently,93.420,0.000,93.420,"1,192.320","1,192.320","1,098.900",93.420,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,10/24/1987,00:00,,,87.580,0.000,87.580,"1,192.320","1,192.320","1,104.740",87.580,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,11/25/1987,00:00,,,84.690,0.000,84.690,"1,192.320","1,192.320","1,107.630",84.690,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,12/29/1987,00:00,,,82.550,0.000,82.550,"1,192.320","1,192.320","1,109.770",82.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,1/29/1988,00:00,,,81.760,0.000,81.760,"1,192.320","1,192.320","1,110.560",81.760,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,2/29/1988,00:00,,,81.350,0.000,81.350,"1,192.320","1,192.320","1,110.970",81.350,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,3/25/1988,00:00,,,81.090,0.000,81.090,"1,192.320","1,192.320","1,111.230",81.090,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,4/26/1988,00:00,,,80.820,0.000,80.820,"1,192.320","1,192.320","1,111.500",80.820,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,5/16/1988,00:00,,,80.800,0.000,80.800,"1,192.320","1,192.320","1,111.520",80.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,6/14/1988,00:00,,,80.730,0.000,80.730,"1,192.320","1,192.320","1,111.590",80.730,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,7/6/1988,00:00,,,81.100,0.000,81.100,"1,192.320","1,192.320","1,111.220",81.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,8/2/1988,00:00,,,80.770,0.000,80.770,"1,192.320","1,192.320","1,111.550",80.770,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,9/1/1988,00:00,,,80.780,0.000,80.780,"1,192.320","1,192.320","1,111.540",80.780,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,10/6/1988,00:00,,,80.890,0.000,80.890,"1,192.320","1,192.320","1,111.430",80.890,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,11/1/1988,00:00,,4 - Pumped recently,86.030,0.000,86.030,"1,192.320","1,192.320","1,106.290",86.030,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,12/5/1988,00:00,1 - Pumping,,,,,"1,192.320","1,192.320",,,,,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,1/5/1989,00:00,,4 - Pumped recently,144.550,0.000,144.550,"1,192.320","1,192.320","1,047.770",144.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,2/8/1989,00:00,,4 - Pumped recently,145.820,0.000,145.820,"1,192.320","1,192.320","1,046.500",145.820,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,3/1/1989,00:00,,4 - Pumped recently,143.450,0.000,143.450,"1,192.320","1,192.320","1,048.870",143.450,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,4/5/1989,00:00,,4 - Pumped recently,145.850,0.000,145.850,"1,192.320","1,192.320","1,046.470",145.850,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,8/2/1989,00:00,,4 - Pumped recently,158.240,0.000,158.240,"1,192.320","1,192.320","1,034.080",158.240,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,10/17/1989,00:00,,4 - Pumped recently,141.650,0.000,141.650,"1,192.320","1,192.320","1,050.670",141.650,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,11/7/1989,00:00,,4 - Pumped recently,141.480,0.000,141.480,"1,192.320","1,192.320","1,050.840",141.480,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,12/6/1989,00:00,,4 - Pumped recently,135.760,0.000,135.760,"1,192.320","1,192.320","1,056.560",135.760,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334481N1170859W001,,1/5/1990,00:00,,4 - Pumped recently,141.290,0.000,141.290,"1,192.320","1,192.320","1,051.030",141.290,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
