CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,11/2/2005,08:28,,,9.920,0.000,9.920,"3,821.580","3,821.000","3,811.660",9.340,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,11/23/2005,12:35,,,9.650,0.000,9.650,"3,821.580","3,821.000","3,811.930",9.070,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,12/1/2005,12:04,,,9.510,0.000,9.510,"3,821.580","3,821.000","3,812.070",8.930,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,1/5/2006,09:10,,,9.220,0.000,9.220,"3,821.580","3,821.000","3,812.360",8.640,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,2/2/2006,08:44,,,8.860,0.000,8.860,"3,821.580","3,821.000","3,812.720",8.280,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,3/2/2006,17:49,,,8.630,0.000,8.630,"3,821.580","3,821.000","3,812.950",8.050,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,4/1/2006,12:26,,,8.370,0.000,8.370,"3,821.580","3,821.000","3,813.210",7.790,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,5/4/2006,13:33,,,8.450,0.000,8.450,"3,821.580","3,821.000","3,813.130",7.870,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,6/1/2006,10:31,,,8.690,0.000,8.690,"3,821.580","3,821.000","3,812.890",8.110,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,7/10/2006,08:39,,,9.160,0.000,9.160,"3,821.580","3,821.000","3,812.420",8.580,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,8/1/2006,13:30,,,9.360,0.000,9.360,"3,821.580","3,821.000","3,812.220",8.780,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,9/1/2006,08:21,,,9.480,0.000,9.480,"3,821.580","3,821.000","3,812.100",8.900,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,9/28/2006,13:29,,,9.460,0.000,9.460,"3,821.580","3,821.000","3,812.120",8.880,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,10/2/2006,14:07,,,9.420,0.000,9.420,"3,821.580","3,821.000","3,812.160",8.840,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,11/1/2006,08:46,,,8.770,0.000,8.770,"3,821.580","3,821.000","3,812.810",8.190,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,12/5/2006,08:44,,,8.180,0.000,8.180,"3,821.580","3,821.000","3,813.400",7.600,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,1/10/2007,08:42,,,7.780,0.000,7.780,"3,821.580","3,821.000","3,813.800",7.200,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,2/1/2007,12:49,,,8.780,0.000,8.780,"3,821.580","3,821.000","3,812.800",8.200,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,3/2/2007,08:46,,,7.840,0.000,7.840,"3,821.580","3,821.000","3,813.740",7.260,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,4/2/2007,09:03,,,7.570,0.000,7.570,"3,821.580","3,821.000","3,814.010",6.990,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,5/2/2007,07:27,,,7.750,0.000,7.750,"3,821.580","3,821.000","3,813.830",7.170,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,6/4/2007,08:23,,,8.120,0.000,8.120,"3,821.580","3,821.000","3,813.460",7.540,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,7/2/2007,08:03,,,8.420,0.000,8.420,"3,821.580","3,821.000","3,813.160",7.840,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,8/6/2007,08:03,,,8.750,0.000,8.750,"3,821.580","3,821.000","3,812.830",8.170,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,9/5/2007,11:36,,,8.910,0.000,8.910,"3,821.580","3,821.000","3,812.670",8.330,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,9/27/2007,14:45,,,8.850,0.000,8.850,"3,821.580","3,821.000","3,812.730",8.270,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,10/2/2007,08:47,,,8.800,0.000,8.800,"3,821.580","3,821.000","3,812.780",8.220,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,11/1/2007,09:27,,,8.320,0.000,8.320,"3,821.580","3,821.000","3,813.260",7.740,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,12/4/2007,09:11,,,7.950,0.000,7.950,"3,821.580","3,821.000","3,813.630",7.370,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,1/4/2008,12:57,,,7.580,0.000,7.580,"3,821.580","3,821.000","3,814.000",7.000,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,2/4/2008,12:34,,,7.350,0.000,7.350,"3,821.580","3,821.000","3,814.230",6.770,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,3/5/2008,10:17,,,7.050,0.000,7.050,"3,821.580","3,821.000","3,814.530",6.470,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,3/31/2008,13:36,,,6.880,0.000,6.880,"3,821.580","3,821.000","3,814.700",6.300,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,5/5/2008,12:14,,,6.930,0.000,6.930,"3,821.580","3,821.000","3,814.650",6.350,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,5/19/2008,14:20,,,7.280,0.000,7.280,"3,821.580","3,821.000","3,814.300",6.700,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,6/2/2008,08:01,,,7.440,0.000,7.440,"3,821.580","3,821.000","3,814.140",6.860,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,7/2/2008,08:33,,,8.040,0.000,8.040,"3,821.580","3,821.000","3,813.540",7.460,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,8/1/2008,11:17,,,8.520,0.000,8.520,"3,821.580","3,821.000","3,813.060",7.940,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,9/3/2008,09:29,,,8.860,0.000,8.860,"3,821.580","3,821.000","3,812.720",8.280,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,10/1/2008,10:24,,,8.850,0.000,8.850,"3,821.580","3,821.000","3,812.730",8.270,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,11/3/2008,10:22,,,8.200,0.000,8.200,"3,821.580","3,821.000","3,813.380",7.620,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,12/1/2008,09:38,,,7.880,0.000,7.880,"3,821.580","3,821.000","3,813.700",7.300,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,1/2/2009,12:40,,,7.410,0.000,7.410,"3,821.580","3,821.000","3,814.170",6.830,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,2/2/2009,10:25,,,7.220,0.000,7.220,"3,821.580","3,821.000","3,814.360",6.640,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,3/2/2009,09:55,,,6.930,0.000,6.930,"3,821.580","3,821.000","3,814.650",6.350,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,4/1/2009,14:30,,,6.800,0.000,6.800,"3,821.580","3,821.000","3,814.780",6.220,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,5/5/2009,08:16,,,6.910,0.000,6.910,"3,821.580","3,821.000","3,814.670",6.330,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,6/1/2009,08:48,,,7.380,0.000,7.380,"3,821.580","3,821.000","3,814.200",6.800,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,7/7/2009,13:59,,,7.810,0.000,7.810,"3,821.580","3,821.000","3,813.770",7.230,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,7/20/2009,14:02,,,8.020,0.000,8.020,"3,821.580","3,821.000","3,813.560",7.440,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,8/3/2009,07:05,,,8.160,0.000,8.160,"3,821.580","3,821.000","3,813.420",7.580,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,9/1/2009,09:57,,,8.340,0.000,8.340,"3,821.580","3,821.000","3,813.240",7.760,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,10/1/2009,08:38,,,8.170,0.000,8.170,"3,821.580","3,821.000","3,813.410",7.590,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,10/15/2009,14:55,,,7.760,0.000,7.760,"3,821.580","3,821.000","3,813.820",7.180,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,11/2/2009,10:25,,,7.450,0.000,7.450,"3,821.580","3,821.000","3,814.130",6.870,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,12/1/2009,10:14,,,7.070,0.000,7.070,"3,821.580","3,821.000","3,814.510",6.490,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,1/4/2010,09:07,,,6.750,0.000,6.750,"3,821.580","3,821.000","3,814.830",6.170,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,2/1/2010,10:58,,,6.520,0.000,6.520,"3,821.580","3,821.000","3,815.060",5.940,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,3/1/2010,09:33,,,6.300,0.000,6.300,"3,821.580","3,821.000","3,815.280",5.720,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,4/1/2010,10:31,,,6.050,0.000,6.050,"3,821.580","3,821.000","3,815.530",5.470,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,5/4/2010,13:55,,,5.990,0.000,5.990,"3,821.580","3,821.000","3,815.590",5.410,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,6/1/2010,08:57,,,6.730,0.000,6.730,"3,821.580","3,821.000","3,814.850",6.150,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,7/1/2010,08:54,,,7.700,0.000,7.700,"3,821.580","3,821.000","3,813.880",7.120,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,7/8/2010,07:38,,,7.750,0.000,7.750,"3,821.580","3,821.000","3,813.830",7.170,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,8/2/2010,09:19,,,8.300,0.000,8.300,"3,821.580","3,821.000","3,813.280",7.720,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,9/1/2010,10:04,,,8.630,0.000,8.630,"3,821.580","3,821.000","3,812.950",8.050,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,10/4/2010,14:19,,,8.780,0.000,8.780,"3,821.580","3,821.000","3,812.800",8.200,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,11/1/2010,08:11,,,8.420,0.000,8.420,"3,821.580","3,821.000","3,813.160",7.840,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,12/1/2010,08:37,,,8.100,0.000,8.100,"3,821.580","3,821.000","3,813.480",7.520,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,1/4/2011,11:22,,,7.380,0.000,7.380,"3,821.580","3,821.000","3,814.200",6.800,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,1/24/2011,12:59,,,7.400,0.000,7.400,"3,821.580","3,821.000","3,814.180",6.820,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,2/1/2011,09:36,,,7.340,0.000,7.340,"3,821.580","3,821.000","3,814.240",6.760,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,3/1/2011,10:14,,,7.270,0.000,7.270,"3,821.580","3,821.000","3,814.310",6.690,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,3/31/2011,12:44,,,7.130,0.000,7.130,"3,821.580","3,821.000","3,814.450",6.550,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,5/2/2011,08:42,,,7.620,0.000,7.620,"3,821.580","3,821.000","3,813.960",7.040,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,6/1/2011,07:23,,,8.070,0.000,8.070,"3,821.580","3,821.000","3,813.510",7.490,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,7/5/2011,13:30,,,8.320,0.000,8.320,"3,821.580","3,821.000","3,813.260",7.740,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,8/1/2011,09:37,,,8.770,0.000,8.770,"3,821.580","3,821.000","3,812.810",8.190,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,9/1/2011,11:10,,,9.210,0.000,9.210,"3,821.580","3,821.000","3,812.370",8.630,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,10/3/2011,10:48,,,9.290,0.000,9.290,"3,821.580","3,821.000","3,812.290",8.710,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,11/1/2011,10:57,,,8.490,0.000,8.490,"3,821.580","3,821.000","3,813.090",7.910,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367493N1181543W001,T403,12/5/2011,13:05,,,8.180,0.000,8.180,"3,821.580","3,821.000","3,813.400",7.600,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367977N1181632W001,T407,7/1/2003,15:01,,,10.650,0.000,10.650,"3,810.240","3,809.100","3,799.590",9.510,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367977N1181632W001,T407,8/4/2003,13:33,,,11.410,0.000,11.410,"3,810.240","3,809.100","3,798.830",10.270,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367977N1181632W001,T407,9/9/2003,13:40,,,11.530,0.000,11.530,"3,810.240","3,809.100","3,798.710",10.390,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367977N1181632W001,T407,10/2/2003,14:41,,,11.600,0.000,11.600,"3,810.240","3,809.100","3,798.640",10.460,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367977N1181632W001,T407,11/3/2003,15:36,,,12.030,0.000,12.030,"3,810.240","3,809.100","3,798.210",10.890,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367977N1181632W001,T407,11/20/2003,14:18,,,11.730,0.000,11.730,"3,810.240","3,809.100","3,798.510",10.590,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367977N1181632W001,T407,12/9/2003,13:30,,,11.730,0.000,11.730,"3,810.240","3,809.100","3,798.510",10.590,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
367977N1181632W001,T407,12/16/2003,08:42,,,11.850,0.000,11.850,"3,810.240","3,809.100","3,798.390",10.710,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
